no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
2,0,0,1,3,0,0,1,2018,9,24,4,0,0,0,180.0,0,0
2,0,0,3,0,0,0,59,2018,11,17,4,0,0,0,70.72,0,1
2,0,0,2,3,0,0,53,2018,11,4,4,0,0,0,88.0,1,1
2,0,2,2,0,0,0,160,2018,4,17,4,0,0,0,107.0,1,0
3,0,2,1,0,0,0,90,2018,7,10,3,0,0,0,96.9,0,1
2,0,1,3,0,0,0,33,2018,1,25,2,0,0,0,64.0,0,1
2,0,0,3,0,0,3,13,2017,10,6,3,0,0,0,75.0,1,1
3,0,0,3,0,0,3,112,2018,12,27,4,0,0,0,131.13,0,0
2,0,1,2,0,0,0,23,2018,2,12,4,0,0,0,72.8,0,0
2,1,0,1,0,1,0,64,2018,9,2,4,0,0,0,145.5,2,1
2,0,0,2,3,0,0,2,2018,6,16,4,0,0,0,129.0,1,1
2,0,1,2,0,0,0,14,2018,11,18,4,0,0,0,107.67,1,1
2,0,1,1,3,0,0,102,2018,8,6,3,0,0,0,63.75,0,1
2,0,1,3,0,0,0,69,2018,3,28,4,0,0,0,82.45,0,1
1,0,1,4,0,0,0,144,2018,6,29,4,0,0,0,80.75,0,0
2,2,0,3,0,0,5,136,2018,5,26,4,0,0,0,198.9,0,0
2,0,0,1,3,0,0,1,2018,10,25,4,0,0,0,120.0,2,1
2,0,0,4,0,0,0,26,2018,11,16,4,0,0,0,88.4,1,1
2,0,1,3,0,0,0,127,2018,12,29,3,0,0,0,84.15,0,1
2,1,0,4,0,0,0,92,2018,5,4,3,0,0,0,90.0,1,0
2,0,1,3,0,0,0,3,2017,10,1,3,0,0,0,54.75,1,1
2,0,1,3,0,0,0,30,2017,9,14,4,0,0,0,94.5,2,1
1,0,1,2,1,0,0,80,2018,9,26,3,0,0,0,86.0,0,1
1,0,0,1,0,0,0,10,2018,1,15,4,0,0,0,72.9,0,1
2,0,0,3,0,0,0,24,2018,3,10,4,0,0,0,94.33,0,1
1,0,1,2,0,0,0,11,2017,11,30,3,0,0,0,55.0,0,1
2,0,1,0,0,0,0,9,2018,10,10,1,0,0,0,0.0,1,1
2,0,0,3,0,0,3,43,2018,3,17,4,0,0,0,106.8,0,1
1,0,1,4,0,0,4,150,2018,7,25,2,0,0,0,106.0,0,1
2,0,2,6,0,0,0,66,2018,11,11,4,0,0,0,82.8,2,1
1,0,0,2,3,0,0,57,2018,5,18,4,0,0,0,111.6,2,1
1,0,0,4,0,0,0,9,2018,1,20,4,0,0,0,84.0,0,1
2,0,1,2,0,0,3,154,2018,2,12,3,0,0,0,62.0,1,1
2,0,0,4,0,0,0,13,2017,10,20,3,0,0,0,54.75,0,1
2,0,2,1,0,0,0,22,2017,11,21,4,0,0,0,88.33,1,1
2,0,1,4,0,1,0,191,2018,7,25,4,0,0,0,101.75,0,0
1,0,4,6,0,0,0,17,2018,1,24,4,0,0,0,81.0,0,1
2,0,0,1,3,0,0,26,2018,12,21,4,0,0,0,67.76,1,1
1,0,0,1,0,0,0,2,2017,12,9,2,1,0,1,65.0,0,1
2,0,0,2,0,0,3,21,2018,4,13,4,0,0,0,144.0,1,1
2,0,1,3,0,0,0,120,2018,5,9,4,0,0,0,99.45,0,0
2,0,0,1,3,0,0,80,2018,6,21,4,0,0,0,104.49,0,0
2,0,1,4,1,0,3,42,2018,3,14,4,0,0,0,129.95,0,0
2,0,0,3,0,0,3,5,2018,7,14,4,0,0,0,121.43,1,1
3,0,0,2,3,0,0,25,2018,4,12,4,0,0,0,103.95,2,1
2,0,2,2,0,0,0,72,2018,3,27,3,0,0,0,68.0,0,1
2,0,1,3,0,0,1,62,2018,2,15,4,0,0,0,65.66,1,1
2,0,0,3,0,0,3,101,2018,5,19,4,0,0,0,140.4,2,1
2,0,1,2,0,0,0,80,2018,11,4,4,0,0,0,94.6,1,1
2,0,2,4,0,0,0,160,2018,4,27,4,0,0,0,90.0,0,0
1,0,1,0,0,0,0,5,2017,9,14,2,0,0,0,65.0,0,1
3,0,1,0,0,0,3,67,2018,9,12,4,0,0,0,168.3,1,0
1,0,0,1,0,0,0,1,2018,9,20,4,0,0,0,169.0,1,1
2,0,0,4,0,0,0,135,2018,6,14,4,0,0,0,92.28,1,0
3,0,0,1,0,0,0,178,2018,8,25,4,0,0,0,128.7,0,0
2,0,2,2,3,0,0,32,2018,11,18,4,0,0,0,54.71,1,1
2,0,1,2,0,0,0,24,2018,8,12,3,0,0,0,85.0,1,1
2,0,1,0,3,0,0,4,2018,6,13,4,0,0,0,99.0,2,1
1,0,1,1,0,1,0,5,2018,12,5,2,0,0,0,88.0,1,1
2,1,2,5,0,0,0,162,2018,8,14,4,0,0,0,120.82,1,0
2,0,2,3,0,0,0,60,2018,4,2,3,0,0,0,75.0,0,1
2,1,1,0,0,0,0,8,2018,8,8,4,0,0,0,171.0,1,1
2,0,0,1,0,0,0,0,2017,8,11,4,0,0,0,75.0,0,0
1,0,1,3,0,0,0,12,2017,10,12,2,0,0,0,95.0,0,1
1,0,0,2,0,0,0,0,2017,10,30,3,0,0,0,85.0,0,1
2,0,1,2,0,0,1,200,2018,10,31,4,0,0,0,82.92,3,1
2,0,0,3,3,0,0,3,2018,8,24,4,0,0,0,125.67,1,1
2,0,0,2,0,0,3,14,2018,4,15,4,0,0,0,142.0,0,0
3,0,1,4,0,0,3,108,2018,7,6,4,0,0,0,138.55,2,1
3,0,0,1,0,0,3,26,2018,4,13,4,0,0,0,147.0,0,0
1,1,2,1,3,0,0,67,2018,2,13,4,0,0,0,51.97,0,1
2,0,2,3,0,0,0,28,2017,9,19,4,0,0,0,116.56,2,1
2,0,0,2,0,0,0,37,2018,8,3,4,0,0,0,135.9,1,1
2,0,2,3,0,0,0,55,2018,11,24,4,0,0,0,68.07,1,1
3,0,1,1,0,0,3,47,2018,7,2,4,0,0,0,150.3,2,1
1,0,0,1,0,1,3,0,2018,3,8,2,0,0,0,75.0,0,1
1,0,0,1,0,0,0,78,2018,11,23,4,0,0,0,86.4,2,1
1,0,1,0,0,0,0,164,2018,10,16,4,0,0,0,115.0,0,0
2,1,2,5,0,0,3,118,2018,5,1,4,0,0,0,107.95,3,1
1,0,2,4,0,0,0,145,2018,4,29,4,0,0,0,69.56,0,1
2,0,2,3,0,0,0,13,2017,8,30,4,0,0,0,99.0,2,1
2,0,1,2,0,0,3,110,2018,10,28,4,0,0,0,104.4,1,1
2,0,2,1,0,0,0,85,2018,4,17,4,0,0,0,96.3,1,1
2,0,0,3,0,0,0,238,2018,9,13,4,0,0,0,106.2,1,0
1,0,2,3,0,0,0,4,2017,8,23,4,0,0,0,80.0,0,0
2,0,1,2,0,0,0,78,2018,11,21,4,0,0,0,93.6,0,0
2,2,2,5,0,0,5,113,2018,5,1,4,0,0,0,167.45,0,0
2,0,0,1,0,0,0,18,2018,12,23,4,0,0,0,104.0,0,1
2,0,1,3,0,0,0,35,2018,9,5,4,0,0,0,110.16,0,1
2,0,1,2,0,0,0,162,2017,8,28,4,0,0,0,76.5,1,0
2,0,2,2,0,0,3,43,2018,5,21,4,0,0,0,140.4,1,1
0,2,0,1,0,0,1,0,2018,1,7,4,0,0,0,6.0,0,1
2,0,0,2,0,0,0,80,2018,12,9,3,0,0,0,75.0,0,1
1,0,0,2,0,0,0,12,2018,10,12,2,1,0,4,65.0,1,1
1,0,0,1,0,0,0,0,2018,3,1,3,0,0,0,60.0,0,1
2,0,0,4,0,0,3,71,2018,4,6,4,0,0,0,105.83,1,1
2,0,1,0,3,0,0,2,2018,8,7,4,0,0,0,98.0,2,1
2,1,0,4,0,0,5,51,2018,5,11,4,0,0,0,187.85,2,1
2,0,1,3,0,0,0,29,2018,11,17,4,0,0,0,89.9,1,1
2,1,2,6,0,0,0,148,2018,7,1,4,0,0,0,113.69,3,1
2,0,1,0,3,0,0,10,2017,10,4,4,0,0,0,87.78,1,1
2,0,2,5,0,0,0,41,2018,12,27,3,0,0,0,69.29,0,1
1,0,0,2,0,0,0,88,2018,10,7,2,0,0,0,71.0,0,1
1,0,2,1,0,1,0,11,2018,12,17,2,1,5,57,67.0,2,1
2,0,2,3,0,0,0,108,2018,4,15,4,0,0,0,85.85,0,0
2,0,1,2,0,0,0,56,2018,12,9,4,0,0,0,93.6,1,1
2,0,0,2,3,0,0,12,2018,7,19,4,0,0,0,114.0,1,1
2,0,0,2,0,0,1,9,2018,1,29,4,0,0,0,78.25,1,1
1,0,0,2,0,0,0,76,2018,5,17,2,0,0,0,130.0,0,1
1,0,0,1,0,1,0,7,2018,6,22,2,1,0,7,98.0,1,1
3,0,2,2,0,0,3,132,2018,12,3,4,0,0,0,119.0,1,0
3,0,2,1,0,0,3,107,2018,8,20,4,0,0,0,152.1,2,1
2,0,1,5,3,0,0,6,2017,8,10,4,0,0,0,80.0,1,1
2,0,1,2,0,0,3,142,2018,5,6,4,0,0,0,114.3,0,1
2,0,1,2,0,0,0,55,2018,9,2,4,0,0,0,109.8,1,1
2,0,1,2,0,0,0,228,2018,5,6,4,0,0,0,72.22,0,0
2,0,1,2,0,0,0,9,2018,6,17,4,0,0,0,141.0,3,1
2,0,0,2,0,0,0,40,2017,10,14,4,0,0,0,72.76,1,1
2,2,2,10,0,0,5,92,2018,12,6,4,0,0,0,147.9,4,1
2,0,2,4,0,0,3,88,2018,9,4,4,0,0,0,149.4,0,0
2,0,2,3,0,0,3,16,2018,4,8,4,0,0,0,89.22,0,1
2,0,1,3,1,1,0,54,2018,7,4,4,0,0,0,161.1,0,1
2,0,2,5,0,0,0,6,2018,3,1,3,0,0,0,70.0,0,1
2,0,0,3,0,0,0,71,2018,10,11,3,0,0,0,72.25,0,1
2,0,2,1,0,0,3,37,2018,9,10,4,0,0,0,149.4,2,1
2,0,2,4,0,0,0,224,2018,9,3,4,0,0,0,97.18,1,0
1,0,1,0,0,0,0,3,2018,3,21,2,0,0,0,79.0,0,1
2,0,2,4,0,0,0,140,2018,5,28,4,0,0,0,75.44,1,1
2,1,0,2,0,0,0,33,2018,3,24,4,0,0,0,143.1,0,0
2,0,0,2,3,0,0,97,2018,10,11,4,0,0,0,97.2,1,0
2,1,2,2,0,0,3,123,2018,5,22,4,0,0,0,107.95,2,1
2,0,1,2,0,0,0,4,2018,1,8,3,0,0,0,70.0,0,1
2,0,2,3,0,0,0,259,2018,10,2,4,0,0,0,96.1,0,0
2,0,0,4,0,0,0,247,2018,10,25,4,0,0,0,90.95,1,0
3,0,1,4,0,0,3,53,2018,4,25,4,0,0,0,104.58,1,1
2,0,2,2,0,0,3,26,2018,11,13,4,0,0,0,96.9,1,0
2,0,0,3,0,0,0,22,2017,10,1,4,0,0,0,127.0,1,1
2,0,2,7,3,0,0,187,2018,8,26,4,0,0,0,84.72,0,0
2,1,2,2,0,0,0,44,2018,4,29,4,0,0,0,137.14,2,1
1,0,1,1,3,0,0,13,2018,12,5,4,0,0,0,88.0,0,1
2,0,2,1,0,0,0,109,2018,10,23,3,0,0,0,80.75,0,0
2,1,0,1,0,0,0,38,2018,8,10,4,0,0,0,152.1,1,1
2,0,0,2,0,0,0,1,2018,8,30,4,0,0,0,148.0,1,1
2,0,0,1,3,1,0,2,2018,1,16,4,1,11,10,86.0,1,1
2,0,2,3,0,0,0,41,2018,2,5,4,0,0,0,79.43,0,1
2,0,2,3,0,0,0,50,2018,1,24,4,0,0,0,75.95,1,1
2,0,1,2,0,0,0,14,2017,9,21,4,0,0,0,124.0,0,1
2,0,1,0,0,0,3,253,2018,9,19,4,0,0,0,115.2,2,0
2,0,2,3,0,0,1,3,2017,11,8,4,0,0,0,87.7,0,1
2,0,2,1,0,0,0,45,2018,4,23,3,0,0,0,95.0,1,1
2,0,1,3,0,0,3,75,2018,3,17,4,0,0,0,88.83,0,1
2,0,1,2,1,0,0,4,2018,2,8,3,0,0,0,117.0,0,1
2,0,0,1,3,0,0,24,2017,9,19,4,0,0,0,115.0,2,1
2,0,1,4,0,0,0,109,2018,4,20,4,0,0,0,77.89,1,1
2,0,1,1,3,0,0,78,2018,9,10,4,0,0,0,125.1,0,0
2,0,0,2,3,0,0,18,2018,2,19,4,0,0,0,88.0,0,1
1,0,0,2,0,0,0,2,2018,5,24,4,0,0,0,136.85,1,1
2,0,0,1,1,0,0,221,2018,8,12,3,0,0,0,96.0,1,1
3,0,2,4,0,0,3,202,2018,8,24,4,0,0,0,127.22,2,0
3,0,0,2,0,0,3,66,2018,9,9,4,0,0,0,168.3,0,0
2,0,2,1,0,1,0,153,2018,6,4,4,0,0,0,115.2,1,0
3,0,1,3,0,0,3,158,2018,6,30,4,0,0,0,121.55,2,0
2,0,0,3,0,0,3,72,2018,6,1,4,0,0,0,108.11,0,1
2,0,0,1,0,0,1,3,2017,9,12,1,0,0,0,0.0,0,1
2,1,2,1,0,0,3,97,2018,7,23,4,0,0,0,104.96,2,1
3,0,0,2,0,0,3,65,2018,12,7,4,0,0,0,126.0,1,1
2,0,1,2,0,0,3,49,2017,11,16,3,0,0,0,60.0,0,1
2,0,4,5,0,0,0,62,2017,9,27,4,0,0,0,131.51,3,1
2,0,0,1,0,0,0,174,2018,9,7,4,0,0,0,126.9,2,0
2,0,2,10,3,0,0,310,2018,12,27,4,0,0,0,68.57,2,0
2,1,0,1,0,0,3,5,2018,4,2,4,0,0,0,143.5,1,0
2,0,0,3,0,0,0,183,2017,9,1,4,0,0,0,93.5,1,0
2,0,1,2,3,0,0,0,2017,8,31,4,0,0,0,96.33,1,1
1,0,0,4,0,0,0,104,2018,6,7,4,0,0,0,84.56,2,1
2,0,0,2,3,0,0,4,2018,3,18,4,0,0,0,87.01,1,1
2,0,0,2,0,0,3,18,2018,8,31,3,0,0,0,97.0,1,1
1,0,1,2,0,0,3,6,2017,10,19,4,0,0,0,136.0,1,1
1,0,1,0,0,0,0,3,2017,9,21,3,0,0,0,77.0,0,1
2,2,0,1,0,0,5,209,2018,7,22,4,0,0,0,168.3,0,0
2,0,2,2,0,0,0,179,2018,7,17,4,0,0,0,90.95,1,1
2,2,0,4,0,0,5,56,2018,4,19,4,0,0,0,167.45,2,1
3,0,0,2,0,0,3,18,2018,4,13,4,0,0,0,165.0,1,1
2,0,1,2,0,0,3,133,2018,8,19,3,0,0,0,82.45,0,0
2,2,2,5,0,0,5,77,2018,3,22,4,0,0,0,111.72,1,1
2,0,0,3,3,0,0,135,2018,8,9,4,0,0,0,103.5,1,1
2,0,1,3,0,0,3,77,2018,10,20,3,0,0,0,90.95,0,1
2,0,0,3,3,0,0,185,2018,9,15,4,0,0,0,116.1,0,0
2,2,0,2,0,0,5,145,2018,8,17,4,0,0,0,181.8,2,1
1,0,2,3,0,0,0,75,2018,10,30,4,0,0,0,84.96,2,1
2,0,0,2,0,0,0,97,2018,10,12,4,0,0,0,118.8,1,1
3,0,0,2,0,0,0,57,2018,5,18,3,0,0,0,111.6,0,1
2,0,0,4,0,0,0,8,2018,11,23,4,0,0,0,91.38,1,1
1,0,0,2,0,0,0,5,2018,5,24,1,0,0,0,0.0,0,1
2,2,0,1,0,0,5,40,2017,10,24,4,0,0,0,159.3,0,1
2,0,1,3,0,0,3,77,2018,10,10,3,0,0,0,99.96,0,1
2,0,2,2,3,0,0,46,2018,3,13,4,0,0,0,67.15,0,0
2,0,0,1,3,0,0,2,2018,9,15,4,0,0,0,114.73,2,1
1,0,0,1,0,0,0,10,2017,8,28,4,0,0,0,80.0,1,0
2,0,0,3,3,0,0,5,2017,9,1,4,0,0,0,96.0,0,1
2,0,0,1,0,0,0,30,2018,5,21,4,0,0,0,126.9,1,1
2,0,0,1,3,0,0,104,2018,7,16,4,0,0,0,94.5,0,0
2,0,0,3,0,0,0,76,2018,5,17,3,0,0,0,80.75,1,1
1,0,0,1,0,0,0,0,2017,9,8,3,0,0,0,91.2,0,1
2,0,0,1,0,0,0,4,2018,4,21,4,0,0,0,101.0,1,1
2,2,0,4,0,0,5,24,2018,11,1,4,0,0,0,161.5,0,0
2,0,0,3,3,0,0,28,2018,9,27,4,0,0,0,97.58,1,1
1,0,0,1,0,0,0,0,2018,1,14,3,0,0,0,64.0,0,1
1,0,0,1,0,0,0,1,2017,8,8,4,0,0,0,80.0,0,1
2,0,2,1,0,0,0,44,2018,11,6,3,0,0,0,112.0,1,1
2,0,3,5,3,0,0,275,2018,10,9,4,0,0,0,91.69,0,0
3,0,2,2,0,0,3,23,2018,11,25,4,0,0,0,154.0,0,0
2,0,2,1,0,0,3,39,2018,1,24,3,0,0,0,66.4,0,1
2,0,0,2,0,0,3,36,2018,6,29,4,0,0,0,133.1,0,1
2,0,1,3,0,0,0,66,2018,11,7,4,0,0,0,179.1,2,1
1,0,0,1,0,0,0,3,2018,9,24,3,0,0,0,90.0,0,1
2,0,1,2,0,0,0,264,2018,10,28,4,0,0,0,96.3,0,0
2,0,1,4,0,0,3,29,2018,10,5,4,0,0,0,161.0,2,1
2,0,1,1,3,0,0,64,2018,11,19,4,0,0,0,79.2,2,1
2,0,1,3,0,0,0,222,2018,12,29,4,0,0,0,83.1,1,1
3,0,0,2,0,0,3,105,2018,9,16,4,0,0,0,168.3,2,1
2,0,2,0,0,0,0,103,2018,5,1,4,0,0,0,114.3,1,0
1,0,1,2,0,0,0,34,2018,11,7,4,0,0,0,169.2,0,1
2,0,1,3,3,0,0,47,2018,3,7,4,0,0,0,65.75,0,1
2,0,0,1,3,0,0,17,2018,10,27,4,0,0,0,110.0,2,1
2,2,0,3,0,0,6,1,2018,6,29,4,0,0,0,209.1,2,1
2,0,0,2,3,0,0,22,2018,9,6,4,0,0,0,118.0,1,0
2,0,1,5,0,0,3,60,2018,9,5,4,0,0,0,101.99,1,1
2,0,2,2,0,0,0,124,2018,11,5,4,0,0,0,140.15,0,1
2,0,2,2,0,0,3,93,2018,10,22,4,0,0,0,125.33,0,0
2,0,0,3,3,0,0,27,2018,11,2,4,0,0,0,100.0,1,1
2,0,2,2,3,0,0,152,2018,7,1,4,0,0,0,80.75,1,1
1,0,0,1,0,1,0,4,2018,6,21,2,1,3,36,67.0,0,1
3,0,0,1,3,0,0,19,2018,4,13,4,0,0,0,154.0,0,1
1,0,2,2,0,0,0,39,2017,10,18,4,0,0,0,94.5,2,1
1,0,0,3,0,0,0,93,2018,10,6,4,0,0,0,113.4,3,1
2,0,1,3,0,0,0,58,2018,4,11,4,0,0,0,99.45,0,1
2,0,2,2,0,0,0,23,2017,10,4,4,0,0,0,105.0,2,1
1,0,1,0,0,0,0,1,2018,3,27,4,0,0,0,95.0,1,1
2,2,1,2,0,0,5,29,2017,12,4,4,0,0,0,183.67,1,1
2,0,2,2,0,0,0,76,2017,11,1,4,0,0,0,72.25,1,1
2,0,2,1,0,0,3,177,2018,10,29,4,0,0,0,104.4,2,0
2,0,1,2,0,0,0,18,2018,11,11,4,0,0,0,88.29,1,1
2,0,1,1,0,1,0,73,2018,6,11,4,0,0,0,135.9,0,1
2,1,0,1,0,0,6,121,2018,8,31,1,0,0,0,0.0,3,1
3,0,1,4,0,0,3,55,2018,9,7,4,0,0,0,122.4,2,1
1,0,5,15,0,0,0,117,2017,7,7,4,0,0,0,48.6,0,0
2,0,0,1,3,0,0,35,2018,5,24,4,0,0,0,98.1,1,1
3,0,1,5,0,1,3,110,2018,8,1,4,0,0,0,148.2,1,1
2,0,0,3,0,0,0,173,2018,7,12,3,0,0,0,72.25,0,1
2,0,2,1,0,0,0,5,2018,10,29,4,0,0,0,146.67,0,1
2,0,0,2,0,0,0,68,2017,9,29,3,0,0,0,48.0,0,1
3,0,0,2,0,0,3,111,2018,5,20,4,0,0,0,159.3,1,0
1,0,0,1,0,0,1,0,2018,9,1,1,0,0,0,0.0,0,1
2,0,2,2,0,0,3,62,2017,11,1,3,0,0,0,63.3,0,1
2,1,2,0,0,0,0,14,2018,4,24,4,0,0,0,149.0,2,1
2,0,2,5,0,0,0,208,2018,7,31,4,0,0,0,90.95,0,0
1,0,0,1,0,1,0,0,2018,3,10,2,1,0,3,50.0,1,1
2,0,0,1,3,0,0,0,2018,8,24,4,0,0,0,73.07,0,1
2,0,0,4,0,0,0,22,2017,10,6,4,0,0,0,115.0,2,1
1,0,0,1,0,0,0,5,2018,3,2,2,0,0,0,66.0,0,1
3,0,2,2,0,0,3,194,2018,8,19,4,0,0,0,132.18,1,0
2,1,0,2,0,0,0,179,2018,7,27,4,0,0,0,112.5,2,0
2,0,0,3,0,0,3,7,2017,9,22,4,0,0,0,136.0,0,1
2,0,1,2,0,0,0,0,2017,8,21,4,0,0,0,90.0,0,0
1,0,1,3,0,0,0,5,2018,4,4,0,0,0,0,95.0,0,0
2,0,2,7,3,0,0,4,2017,12,31,4,0,0,0,90.78,2,1
1,0,0,1,0,0,0,22,2018,3,22,4,0,0,0,135.0,0,0
2,0,0,4,0,0,0,97,2018,3,23,4,0,0,0,65.42,1,1
2,1,2,0,0,1,0,131,2018,7,3,4,0,0,0,121.5,2,1
2,0,2,3,3,0,0,341,2018,12,29,4,0,0,0,71.91,2,0
2,0,1,2,0,0,0,126,2018,7,25,4,0,0,0,77.03,1,1
3,0,0,3,0,0,3,130,2018,7,27,4,0,0,0,137.7,0,1
2,0,0,1,3,0,0,1,2018,1,28,4,0,0,0,79.0,1,1
1,0,0,2,0,0,0,7,2018,3,2,3,0,0,0,55.0,2,1
2,0,2,1,0,0,0,9,2018,10,2,3,0,0,0,85.0,1,1
2,0,1,2,3,0,0,268,2018,12,16,4,0,0,0,67.5,2,0
2,0,0,4,0,0,0,15,2017,8,18,3,0,0,0,75.0,0,1
2,2,0,3,0,0,5,28,2018,6,2,4,0,0,0,332.57,1,1
3,0,1,2,0,0,3,28,2018,2,26,4,0,0,0,125.77,1,0
1,0,1,2,0,0,0,82,2018,4,1,4,0,0,0,81.9,1,1
2,0,1,1,0,0,6,3,2017,10,12,1,1,0,3,0.0,0,1
1,1,2,3,0,0,0,163,2018,10,23,4,0,0,0,74.65,2,1
2,2,2,5,0,0,5,196,2018,7,24,4,0,0,0,158.95,0,0
2,0,2,0,3,0,0,20,2018,12,4,4,0,0,0,88.0,1,1
2,0,0,3,0,0,0,143,2018,8,25,3,0,0,0,100.0,1,1
3,0,1,3,0,0,3,63,2018,9,1,4,0,0,0,142.2,2,1
1,0,0,1,0,0,3,29,2018,10,28,4,0,0,0,144.0,2,1
1,0,0,1,0,1,0,6,2018,11,8,2,1,0,1,74.0,1,1
2,0,2,1,0,1,0,190,2018,10,29,4,0,0,0,105.3,1,0
2,0,1,5,0,0,0,32,2018,4,18,4,0,0,0,73.32,0,1
2,0,0,1,0,0,0,32,2018,1,16,4,0,0,0,78.3,0,0
1,0,1,5,0,0,0,18,2018,2,22,3,0,0,0,47.67,0,0
3,0,2,3,0,0,3,121,2018,8,18,4,0,0,0,139.5,2,1
1,0,0,1,0,0,0,8,2017,12,9,2,0,0,0,79.0,0,1
2,0,0,3,1,0,0,71,2017,9,22,3,0,0,0,127.0,0,1
1,0,2,2,0,0,3,119,2018,8,5,4,0,0,0,144.45,0,0
1,0,0,2,0,0,0,35,2018,6,21,4,0,0,0,107.1,1,1
2,0,2,3,0,0,0,129,2018,8,4,4,0,0,0,80.5,1,1
2,0,0,3,3,0,0,203,2018,9,27,4,0,0,0,116.1,0,0
2,0,2,3,0,0,0,46,2017,12,26,4,0,0,0,78.0,2,1
2,0,1,2,0,0,3,138,2018,7,4,4,0,0,0,91.48,1,1
3,0,2,2,0,0,3,60,2018,10,15,4,0,0,0,151.2,2,1
1,0,2,4,0,0,0,16,2018,11,20,2,0,0,0,79.75,0,1
2,0,1,3,0,0,3,12,2018,12,26,3,0,0,0,92.0,1,1
2,0,1,3,0,0,3,49,2017,11,9,3,0,0,0,60.0,0,1
2,0,2,2,0,0,0,41,2018,6,19,4,0,0,0,108.45,1,1
2,0,2,4,0,0,1,292,2018,10,23,4,0,0,0,81.82,1,1
2,0,0,4,0,0,0,35,2018,8,30,4,0,0,0,119.0,1,1
2,0,2,1,0,0,0,1,2018,6,18,4,0,0,0,141.0,2,1
2,0,0,1,3,0,0,11,2018,3,12,4,0,0,0,97.0,1,1
3,0,0,3,0,0,6,46,2018,9,20,4,0,0,0,243.9,1,0
2,0,2,5,3,0,0,15,2018,12,28,4,0,0,0,98.11,2,1
3,0,2,2,0,1,3,123,2018,8,13,4,0,0,0,155.7,1,1
2,0,2,3,0,0,0,39,2018,3,10,4,0,0,0,81.9,1,0
2,0,2,2,3,0,0,57,2018,3,11,4,0,0,0,63.75,1,1
1,0,0,3,0,0,0,10,2017,9,15,3,0,0,0,113.6,0,1
2,0,0,1,0,0,0,1,2018,8,4,4,0,0,0,151.0,1,1
2,0,1,5,0,0,0,18,2017,9,7,4,0,0,0,143.0,1,0
2,0,1,0,3,0,0,13,2018,6,13,4,0,0,0,89.0,2,1
2,0,0,4,0,0,3,67,2018,10,19,4,0,0,0,117.6,0,0
2,0,2,4,0,0,3,156,2018,6,5,4,0,0,0,116.82,1,0
2,0,1,3,0,0,0,39,2018,3,3,4,0,0,0,83.9,1,1
3,0,0,4,0,0,3,36,2018,6,29,4,0,0,0,150.3,0,0
2,0,0,1,3,0,0,17,2018,12,10,4,1,0,5,95.0,0,1
1,0,1,0,0,0,0,4,2018,1,10,4,0,0,0,82.0,0,1
2,0,0,2,3,0,0,239,2018,10,28,4,0,0,0,85.5,0,0
2,0,1,2,0,0,0,59,2018,4,25,4,0,0,0,105.6,0,0
3,0,2,1,0,0,3,195,2018,8,7,4,0,0,0,146.7,2,0
2,0,2,2,0,0,1,22,2017,12,4,4,0,0,0,96.13,1,1
2,0,0,3,0,0,0,15,2018,4,27,4,0,0,0,103.44,2,1
2,0,1,1,0,0,0,202,2018,7,9,4,0,0,0,96.3,1,1
2,0,0,1,0,0,3,43,2018,6,18,4,0,0,0,109.49,1,1
2,0,2,5,0,0,0,246,2018,9,7,3,0,0,0,80.75,0,1
2,0,1,3,0,0,3,51,2018,9,1,4,0,0,0,123.3,1,0
3,0,0,2,0,0,3,5,2018,5,3,4,0,0,0,177.0,2,1
2,0,0,4,3,0,0,232,2018,9,20,4,0,0,0,109.65,1,0
2,0,1,3,0,0,3,32,2018,6,27,4,0,0,0,129.15,0,1
2,0,0,3,0,0,0,8,2018,6,30,4,0,0,0,116.27,2,1
2,0,0,4,0,0,3,112,2018,4,27,4,0,0,0,99.45,0,0
2,0,2,3,3,0,0,90,2018,12,24,4,0,0,0,74.8,1,1
2,0,0,4,0,0,0,178,2018,8,3,4,0,0,0,99.45,1,1
3,0,2,3,0,0,3,49,2018,8,20,4,0,0,0,168.3,1,0
2,0,1,4,0,0,0,41,2018,11,2,3,0,0,0,112.0,1,1
2,0,2,3,0,0,3,68,2018,5,21,4,0,0,0,132.6,0,0
2,0,1,1,0,0,0,38,2018,6,18,3,0,0,0,85.5,0,1
1,0,2,5,0,0,3,14,2018,5,30,4,0,0,0,131.7,1,1
2,0,0,1,0,0,0,6,2018,3,2,4,0,0,0,93.0,1,0
2,0,1,5,1,0,3,195,2018,8,23,4,0,0,0,147.0,0,0
1,0,1,3,0,0,0,27,2018,12,1,4,0,0,0,96.0,1,1
2,0,1,2,0,0,3,21,2018,4,11,4,0,0,0,136.0,1,1
2,0,2,5,0,0,0,156,2018,8,8,3,0,0,0,72.25,0,1
1,0,0,1,3,0,0,117,2018,11,10,4,0,0,0,161.1,1,0
2,0,1,2,3,0,0,20,2018,12,9,4,0,0,0,92.67,1,1
1,0,0,2,0,0,3,0,2018,3,8,2,0,0,0,75.0,0,0
2,0,0,1,0,0,0,88,2018,4,30,4,0,0,0,126.9,1,1
