no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
2,0,1,1,0,1,2,66,2018,3,19,4,0.0,0.0,0.0,114.3,1,1
2,2,0,2,0,0,4,143,2018,7,8,4,0.0,0.0,0.0,246.6,1,0
2,0,0,3,0,0,2,8,2018,12,1,4,0.0,0.0,0.0,116.33,1,1
1,0,0,3,0,0,0,13,2018,6,14,2,0.6931471805599453,1.3862943611198906,3.58351893845611,65.0,1,1
2,0,0,1,0,1,0,92,2018,4,28,4,0.0,0.0,0.0,105.3,1,1
2,0,2,0,3,0,0,74,2018,11,13,4,0.0,0.0,0.0,79.2,2,1
1,0,0,3,0,0,0,14,2018,1,21,4,0.0,0.0,0.0,81.0,1,1
2,0,1,3,0,0,2,134,2018,9,29,4,0.0,0.0,0.0,137.7,2,0
2,0,2,0,0,0,0,95,2018,11,20,4,0.0,0.0,0.0,90.0,2,0
2,0,0,2,0,0,0,67,2018,12,16,3,0.0,0.0,0.0,68.0,0,1
2,0,0,1,0,0,0,0,2017,9,11,4,0.0,0.0,0.0,124.0,1,1
1,0,1,2,0,0,0,56,2018,6,20,4,0.0,0.0,0.0,94.5,0,0
2,1,2,4,0,0,0,132,2018,7,13,4,0.0,0.0,0.0,114.75,2,1
2,0,0,3,0,0,0,71,2017,9,22,3,0.0,0.0,0.0,95.0,0,1
2,0,2,3,0,1,2,136,2018,5,29,4,0.0,0.0,0.0,117.29,1,1
2,0,0,1,0,0,0,110,2018,5,6,4,0.0,0.0,0.0,135.9,0,0
2,0,1,2,3,0,0,11,2018,2,12,4,0.0,0.0,0.0,81.0,1,1
2,0,0,3,0,0,0,65,2018,9,27,4,0.0,0.0,0.0,135.9,3,1
2,0,2,3,0,0,0,84,2018,4,14,4,0.0,0.0,0.0,90.95,0,1
2,0,1,3,3,0,0,179,2018,7,18,4,0.0,0.0,0.0,80.75,0,0
2,0,0,1,0,0,0,221,2018,8,12,3,0.0,0.0,0.0,80.0,0,0
1,0,1,2,0,0,0,99,2018,11,7,4,0.0,0.0,0.0,171.9,2,1
1,2,0,1,0,0,0,143,2018,7,13,4,0.0,0.0,0.0,106.03,0,1
2,2,0,1,0,0,4,5,2018,7,23,4,0.0,0.0,0.0,231.0,2,1
2,0,0,2,0,0,0,12,2017,9,9,4,0.0,0.0,0.0,80.85,2,1
2,1,1,2,0,0,0,23,2018,4,29,4,0.0,0.0,0.0,137.67,2,1
2,0,0,2,0,0,0,18,2018,8,16,4,0.0,0.0,0.0,151.0,1,1
2,0,2,3,1,0,0,46,2018,3,4,3,0.0,0.0,0.0,103.0,0,1
2,1,0,1,0,0,0,13,2017,8,7,4,0.0,0.0,0.0,75.0,2,1
2,1,0,1,0,0,0,5,2018,2,27,4,0.0,0.0,0.0,93.0,0,1
2,0,2,1,0,0,0,1,2018,7,9,4,0.0,0.0,0.0,147.67,1,1
2,0,0,1,3,0,0,6,2017,8,26,4,0.0,0.0,0.0,97.0,2,1
1,0,0,2,0,0,0,0,2018,1,6,3,0.0,0.0,0.0,45.0,1,1
1,0,1,5,0,0,0,46,2018,11,7,4,0.0,0.0,0.0,124.71,0,1
2,0,0,2,1,0,2,80,2017,10,9,3,0.0,0.0,0.0,136.0,0,1
2,0,0,1,0,0,2,5,2018,6,11,4,0.0,0.0,0.0,136.0,1,1
2,0,1,2,3,0,0,107,2018,10,21,4,0.0,0.0,0.0,108.0,1,1
1,0,0,1,3,0,0,25,2018,9,9,4,0.0,0.0,0.0,106.2,0,0
1,0,1,1,0,0,0,85,2018,12,3,4,0.0,0.0,0.0,98.0,0,1
1,0,1,0,0,0,0,5,2017,11,8,2,0.6931471805599453,0.0,0.6931471805599453,65.0,0,1
2,0,2,3,0,0,0,183,2018,5,6,4,0.0,0.0,0.0,100.3,1,0
2,0,1,5,0,0,0,233,2018,8,29,4,0.0,0.0,0.0,90.95,0,0
2,0,1,4,0,0,0,11,2018,7,25,3,0.0,0.0,0.0,85.0,0,1
3,0,1,4,0,1,2,178,2018,8,1,4,0.0,0.0,0.0,137.25,1,0
2,0,2,2,0,0,0,35,2018,12,2,4,0.0,0.0,0.0,88.4,1,1
1,0,0,2,0,0,2,20,2018,11,15,4,0.0,0.0,0.0,114.0,2,1
2,0,0,2,0,0,0,112,2018,6,2,3,0.0,0.0,0.0,100.0,0,1
2,0,2,4,0,0,0,59,2017,7,12,4,0.0,0.0,0.0,76.5,0,0
1,0,0,3,0,0,0,13,2018,3,2,2,0.6931471805599453,0.0,0.6931471805599453,80.0,0,1
3,0,0,2,0,0,2,32,2018,2,26,4,0.0,0.0,0.0,121.5,1,0
1,0,0,3,0,0,0,12,2017,10,7,4,0.0,0.0,0.0,139.0,1,1
1,0,0,1,0,0,0,13,2018,2,17,2,0.6931471805599453,0.0,1.6094379124341003,65.0,0,1
2,0,1,3,0,0,2,215,2018,10,3,3,0.0,0.0,0.0,90.95,0,1
2,0,1,3,0,0,0,103,2018,7,11,4,0.0,0.0,0.0,107.55,0,1
2,0,2,2,3,0,0,66,2018,3,19,4,0.0,0.0,0.0,62.18,1,1
2,0,2,2,0,1,0,15,2017,12,4,4,0.0,0.0,0.0,113.5,1,1
2,0,0,1,0,0,0,113,2018,11,11,3,0.0,0.0,0.0,90.0,0,1
1,1,0,1,3,0,0,1,2018,1,8,4,0.0,0.0,0.0,75.0,0,1
2,0,0,3,3,0,0,126,2018,9,8,4,0.0,0.0,0.0,118.8,0,0
2,1,0,3,0,0,0,51,2018,11,1,4,0.0,0.0,0.0,129.0,1,1
2,0,1,2,0,0,0,193,2018,6,20,3,0.0,0.0,0.0,120.0,0,0
1,0,1,3,0,0,0,0,2018,12,29,3,0.0,0.0,0.0,65.0,0,1
2,1,1,2,1,0,0,173,2018,7,25,3,0.0,0.0,0.0,365.0,1,0
2,0,0,3,0,0,0,10,2018,4,7,4,0.0,0.0,0.0,111.0,0,0
2,0,0,3,0,0,0,279,2018,10,12,4,0.0,0.0,0.0,110.0,0,0
2,0,0,1,0,0,0,8,2017,11,4,4,0.0,0.0,0.0,83.0,0,1
2,0,2,2,0,0,0,81,2018,5,14,4,0.0,0.0,0.0,119.85,0,0
2,0,0,1,0,0,0,37,2017,10,23,3,0.0,0.0,0.0,76.5,0,1
3,0,2,2,0,0,0,17,2017,12,18,3,0.0,0.0,0.0,82.0,1,1
2,0,2,3,0,0,0,69,2018,3,20,4,0.0,0.0,0.0,90.95,1,1
1,0,0,1,0,0,0,1,2017,9,22,4,0.0,0.0,0.0,158.0,0,1
3,0,2,3,1,0,0,86,2018,5,22,4,0.0,0.0,0.0,198.9,2,1
1,0,0,1,0,0,0,17,2018,12,9,2,0.0,0.0,0.0,65.0,0,1
2,2,0,2,0,1,4,38,2018,11,4,4,0.0,0.0,0.0,187.0,0,1
2,0,0,4,0,0,2,1,2018,7,6,4,0.0,0.0,0.0,168.5,0,1
1,0,0,1,0,0,0,1,2017,11,14,2,0.0,0.0,0.0,79.0,0,1
2,0,0,2,0,0,0,88,2018,10,7,2,0.0,0.0,0.0,90.0,1,1
2,0,1,1,0,0,2,17,2018,7,9,4,0.0,0.0,0.0,166.0,0,0
2,0,0,4,0,0,0,100,2018,9,28,3,0.0,0.0,0.0,100.0,0,0
2,0,2,3,0,0,0,48,2018,1,17,3,0.0,0.0,0.0,60.0,1,1
2,0,2,2,0,0,0,81,2018,10,22,3,0.0,0.0,0.0,80.75,0,1
2,0,2,2,0,0,0,89,2018,10,8,3,0.0,0.0,0.0,80.75,0,0
2,0,0,4,0,0,0,76,2018,8,30,3,0.0,0.0,0.0,89.75,0,1
2,0,0,3,0,0,0,12,2018,3,17,3,0.0,0.0,0.0,38.67,0,1
1,0,0,2,0,0,0,4,2018,11,22,4,0.0,0.0,0.0,99.5,2,1
2,0,1,2,0,0,0,168,2018,4,22,3,0.0,0.0,0.0,85.0,0,0
2,0,2,0,1,0,0,275,2018,4,17,3,0.0,0.0,0.0,110.0,0,0
1,0,1,1,0,0,0,16,2018,1,18,4,0.0,0.0,0.0,90.0,0,1
2,0,0,2,0,0,0,29,2017,9,15,4,0.0,0.0,0.0,94.5,2,1
2,0,1,0,3,0,0,91,2018,6,26,4,0.0,0.0,0.0,85.5,0,0
2,0,2,2,0,0,0,112,2017,8,7,4,0.0,0.0,0.0,76.5,1,0
1,0,1,1,0,0,0,95,2018,5,21,4,0.0,0.0,0.0,121.5,1,0
2,0,0,3,0,0,0,41,2018,3,31,4,0.0,0.0,0.0,117.9,1,1
2,0,1,5,0,0,2,7,2018,12,27,4,0.0,0.0,0.0,116.73,2,1
2,0,2,2,0,0,0,28,2018,4,17,4,0.0,0.0,0.0,101.8,0,0
1,0,2,1,0,0,0,28,2018,2,6,4,0.0,0.0,0.0,81.1,2,1
2,0,2,0,0,0,0,97,2018,11,20,4,0.0,0.0,0.0,94.5,1,1
2,0,1,4,3,0,0,44,2018,11,16,4,0.0,0.0,0.0,74.8,1,1
2,1,1,2,0,0,0,79,2018,12,9,4,0.0,0.0,0.0,109.8,2,1
2,0,2,1,3,0,0,1,2017,9,20,4,0.0,0.0,0.0,91.2,0,1
2,0,0,3,0,0,0,13,2018,2,18,3,0.0,0.0,0.0,87.0,1,1
2,2,0,3,0,1,4,147,2018,3,24,4,0.0,0.0,0.0,174.0,1,1
1,0,0,2,0,1,0,37,2017,9,16,4,0.0,0.0,0.0,85.5,0,1
1,0,0,1,0,0,0,0,2018,2,19,2,0.0,0.0,0.0,80.0,0,1
1,0,2,2,0,0,0,3,2017,9,19,4,0.0,0.0,0.0,6.0,0,1
3,0,0,1,0,0,2,9,2018,6,23,4,0.0,0.0,0.0,127.0,3,1
1,0,0,1,0,0,2,1,2018,1,21,2,0.6931471805599453,0.0,1.3862943611198906,41.0,1,1
2,0,1,1,3,0,0,47,2018,4,18,4,0.0,0.0,0.0,85.5,0,0
2,0,2,0,3,0,0,3,2018,2,14,4,0.0,0.0,0.0,81.0,0,1
1,0,4,5,0,0,0,2,2018,11,27,4,0.0,0.0,0.0,76.12,1,0
1,0,1,1,1,0,2,71,2018,10,22,3,0.0,0.0,0.0,126.5,0,1
2,0,0,4,0,0,2,231,2018,6,8,4,0.0,0.0,0.0,115.2,1,0
2,0,0,2,0,0,0,1,2018,10,20,1,0.6931471805599453,0.0,0.6931471805599453,0.0,0,1
2,0,0,2,1,0,0,291,2018,8,19,3,0.0,0.0,0.0,115.0,0,0
2,0,0,3,0,0,0,9,2018,4,27,4,0.0,0.0,0.0,131.0,1,1
2,0,2,4,0,0,2,83,2018,3,12,4,0.0,0.0,0.0,82.45,0,1
2,0,1,3,0,0,2,163,2018,9,19,4,0.0,0.0,0.0,140.4,0,0
3,0,1,0,0,0,0,6,2018,9,26,3,0.0,0.0,0.0,133.0,1,1
1,0,0,1,0,0,0,0,2017,11,26,2,0.0,0.0,0.0,88.0,0,1
2,0,2,1,0,0,2,152,2018,2,20,3,0.0,0.0,0.0,62.0,1,1
3,0,0,1,0,0,2,0,2018,8,20,4,0.0,0.0,0.0,168.3,2,1
2,1,2,6,0,0,2,127,2018,7,26,4,0.0,0.0,0.0,101.13,1,1
1,0,0,1,0,0,0,1,2018,5,11,4,0.0,0.0,0.0,135.0,1,1
3,1,0,3,0,0,4,38,2018,8,31,4,0.0,0.0,0.0,199.3,1,1
2,0,0,4,0,0,0,98,2018,12,21,3,0.0,0.0,0.0,75.0,0,1
2,0,0,3,0,0,0,274,2018,8,9,4,0.0,0.0,0.0,107.0,2,0
2,0,0,2,1,0,2,87,2018,11,18,4,0.0,0.0,0.0,136.8,1,1
2,0,1,1,0,0,1,31,2018,3,14,4,0.0,0.0,0.0,81.9,1,1
2,0,0,2,1,0,0,256,2018,6,15,3,0.0,0.0,0.0,115.0,1,0
1,0,1,1,0,0,0,33,2018,1,25,2,0.0,0.0,0.0,59.0,0,1
2,0,0,1,3,0,0,9,2017,12,18,4,0.0,0.0,0.0,85.0,1,1
2,0,1,2,1,0,0,57,2018,11,11,4,0.0,0.0,0.0,130.2,2,1
2,0,1,4,0,0,2,88,2018,7,13,4,0.0,0.0,0.0,120.8,2,1
2,0,0,2,0,0,0,27,2017,9,18,4,0.0,0.0,0.0,124.0,2,1
1,0,0,1,0,0,0,12,2018,4,19,4,0.0,0.0,0.0,95.0,0,1
2,0,0,4,0,0,0,197,2017,12,29,4,0.0,0.0,0.0,110.43,0,1
2,0,0,1,0,0,0,4,2018,3,23,4,0.0,0.0,0.0,2.0,1,1
2,1,1,3,0,0,0,7,2017,8,20,4,0.0,0.0,0.0,119.5,1,0
1,0,0,1,0,0,0,2,2018,1,29,4,0.0,0.0,0.0,80.0,0,1
2,0,2,5,3,0,0,55,2018,11,11,4,0.0,0.0,0.0,74.8,1,0
1,0,0,1,3,0,0,62,2018,5,19,4,0.0,0.0,0.0,116.1,0,1
1,0,0,2,0,0,0,8,2018,3,9,3,0.0,0.0,0.0,64.4,0,1
3,0,1,2,0,0,2,134,2018,8,12,4,0.0,0.0,0.0,146.7,1,1
1,0,1,0,0,0,0,263,2017,9,21,4,0.0,0.0,0.0,0.0,0,1
2,0,2,1,0,0,0,47,2018,3,13,4,0.0,0.0,0.0,81.9,1,1
3,0,0,2,0,0,0,79,2018,7,19,4,0.0,0.0,0.0,137.7,2,1
1,0,0,2,0,0,2,5,2018,11,2,2,0.0,0.0,0.0,94.0,0,0
1,0,0,1,0,0,3,3,2018,5,13,2,0.6931471805599453,0.0,2.70805020110221,106.0,0,1
1,0,2,0,0,0,0,0,2018,9,18,1,0.0,0.0,0.0,0.0,0,1
2,0,1,3,3,0,0,76,2018,2,11,4,0.0,0.0,0.0,51.09,0,1
2,0,0,2,0,0,2,68,2018,4,26,4,0.0,0.0,0.0,118.8,1,1
3,0,1,0,0,0,0,27,2018,9,19,3,0.0,0.0,0.0,136.0,0,0
2,0,1,3,0,0,0,6,2017,9,7,4,0.0,0.0,0.0,109.75,1,1
1,0,2,0,1,0,0,386,2018,10,23,4,0.0,0.0,0.0,90.0,0,0
2,2,0,3,0,0,4,75,2018,4,14,4,0.0,0.0,0.0,157.6,0,0
3,0,1,2,0,0,2,70,2018,5,9,3,0.0,0.0,0.0,115.6,0,1
2,0,0,3,0,0,0,76,2017,11,19,4,0.0,0.0,0.0,72.25,2,1
2,2,0,2,0,0,4,0,2018,3,23,4,0.0,0.0,0.0,201.0,2,1
2,0,2,4,0,0,0,90,2018,6,26,4,0.0,0.0,0.0,108.3,0,1
2,2,0,2,0,0,2,10,2018,8,5,4,0.0,0.0,0.0,186.0,1,1
2,0,2,4,0,0,0,105,2018,8,26,3,0.0,0.0,0.0,72.25,0,0
2,0,2,3,0,0,1,63,2018,2,18,4,0.0,0.0,0.0,65.66,0,0
2,0,0,4,0,0,0,65,2017,10,14,4,0.0,0.0,0.0,89.25,1,1
2,0,1,2,0,0,0,85,2018,6,20,4,0.0,0.0,0.0,126.9,0,0
1,0,0,1,3,0,0,3,2018,4,28,4,0.0,0.0,0.0,119.0,0,1
2,0,1,3,0,0,2,16,2018,3,3,4,0.0,0.0,0.0,88.8,1,1
2,0,0,2,1,0,0,377,2018,10,14,4,0.0,0.0,0.0,115.0,1,0
2,0,2,3,0,0,0,56,2018,7,3,4,0.0,0.0,0.0,119.7,2,1
2,0,2,2,0,0,0,6,2017,12,6,3,0.0,0.0,0.0,58.0,0,1
2,0,0,3,0,0,0,33,2018,2,4,4,0.0,0.0,0.0,69.5,0,1
2,0,1,0,3,0,0,39,2018,4,24,4,0.0,0.0,0.0,94.5,1,1
2,0,0,3,0,0,0,43,2018,11,1,4,0.0,0.0,0.0,104.4,1,0
2,0,1,3,0,0,2,290,2018,12,1,4,0.0,0.0,0.0,86.7,0,0
2,0,2,0,3,0,0,31,2018,8,28,4,0.0,0.0,0.0,103.05,0,1
2,2,2,3,1,0,4,5,2018,3,27,4,0.0,0.0,0.0,254.0,0,0
1,0,0,1,0,0,0,14,2017,10,15,3,0.0,0.0,0.0,100.0,0,1
3,0,0,3,0,0,2,82,2018,6,9,4,0.0,0.0,0.0,129.59,2,1
2,0,1,3,0,0,2,25,2017,9,14,4,0.0,0.0,0.0,78.54,1,1
2,0,0,3,0,0,0,50,2018,10,4,4,0.0,0.0,0.0,118.8,1,1
2,0,0,1,3,0,0,4,2018,4,2,4,0.0,0.0,0.0,99.0,1,1
2,0,1,3,3,0,0,161,2018,10,31,3,0.0,0.0,0.0,59.5,0,1
0,2,0,3,0,0,1,156,2018,8,31,4,0.0,0.0,0.0,108.66,0,0
2,0,2,1,0,0,0,140,2018,5,29,4,0.0,0.0,0.0,105.3,1,1
2,0,1,1,0,0,0,40,2017,10,5,3,0.0,0.0,0.0,70.0,0,1
2,0,1,1,0,0,0,3,2018,8,22,2,0.0,0.0,0.0,100.0,0,1
2,0,1,3,3,0,0,63,2018,3,10,4,0.0,0.0,0.0,63.75,1,1
2,0,0,2,0,0,2,43,2018,7,12,4,0.0,0.0,0.0,149.4,1,1
2,0,0,1,3,0,0,53,2017,12,25,4,0.0,0.0,0.0,67.5,1,1
2,0,0,2,0,0,1,11,2017,12,11,1,0.0,0.0,0.0,0.0,1,1
1,0,2,2,0,1,0,4,2018,2,7,4,0.0,0.0,0.0,76.22,1,1
1,0,0,3,3,0,0,65,2018,9,27,4,0.0,0.0,0.0,125.1,1,1
2,0,0,0,1,0,0,247,2018,6,6,4,0.0,0.0,0.0,0.0,1,1
2,0,0,3,0,0,0,42,2018,2,3,4,0.0,0.0,0.0,80.3,1,1
2,0,0,2,0,0,2,28,2018,8,24,4,0.0,0.0,0.0,149.4,1,0
2,0,0,2,0,0,2,11,2017,12,11,1,0.0,0.0,0.0,0.0,1,1
1,0,0,1,0,0,0,1,2018,8,2,2,0.0,0.0,0.0,159.0,0,1
1,0,0,2,0,0,0,107,2018,6,10,3,0.0,0.0,0.0,120.0,0,1
1,0,1,0,0,0,0,26,2018,7,11,2,0.6931471805599453,1.0986122886681098,2.5649493574615367,65.0,0,1
2,0,0,3,3,0,0,209,2018,10,5,4,0.0,0.0,0.0,98.1,1,0
2,1,2,4,1,1,0,178,2018,7,23,4,0.0,0.0,0.0,132.25,2,0
2,0,2,2,0,0,0,258,2018,10,29,4,0.0,0.0,0.0,88.83,1,1
2,0,0,3,0,0,0,64,2018,7,26,4,0.0,0.0,0.0,105.3,1,1
1,0,2,1,0,0,0,27,2017,11,22,2,0.0,0.0,0.0,65.0,0,1
2,0,2,0,0,0,2,35,2018,4,24,4,0.0,0.0,0.0,118.8,1,1
2,0,0,2,0,0,0,56,2018,6,8,4,0.0,0.0,0.0,113.4,0,0
2,0,1,1,0,0,0,210,2018,5,2,4,0.0,0.0,0.0,88.7,0,0
1,0,0,1,0,0,0,2,2018,10,27,2,0.0,0.0,0.0,75.0,0,1
2,2,2,3,0,0,1,110,2018,12,16,4,0.0,0.0,0.0,155.72,2,1
1,0,1,0,0,0,0,0,2018,10,10,4,0.0,0.0,0.0,120.0,1,1
1,0,1,3,0,0,0,103,2018,11,7,4,0.0,0.0,0.0,186.0,2,1
3,0,0,3,0,0,2,156,2018,12,27,4,0.0,0.0,0.0,122.4,0,1
2,1,2,1,1,0,0,27,2017,12,27,3,0.0,0.0,0.0,104.5,3,1
2,0,0,1,0,0,2,0,2017,10,15,4,0.0,0.0,0.0,104.72,1,1
3,0,1,2,0,0,2,147,2018,10,7,4,0.0,0.0,0.0,151.2,0,1
1,0,0,2,0,0,0,151,2018,1,19,3,0.0,0.0,0.0,71.0,0,1
2,0,2,2,0,0,0,5,2018,4,24,4,0.0,0.0,0.0,123.5,0,1
2,0,3,8,0,0,0,67,2017,7,20,4,0.0,0.0,0.0,76.5,0,0
2,0,0,4,0,0,0,130,2018,4,19,3,0.0,0.0,0.0,87.55,0,1
2,0,1,2,0,0,0,83,2018,4,4,4,0.0,0.0,0.0,84.9,1,1
2,0,1,0,3,0,0,1,2018,4,18,4,0.0,0.0,0.0,99.0,0,1
2,0,2,3,0,0,0,117,2018,5,22,4,0.0,0.0,0.0,126.31,2,1
1,0,2,0,0,0,0,24,2018,5,22,4,0.0,0.0,0.0,135.0,0,0
2,0,2,0,0,0,0,25,2018,9,25,4,0.0,0.0,0.0,145.0,2,1
1,0,0,3,0,0,0,14,2018,5,31,4,0.0,0.0,0.0,87.12,0,1
2,0,2,2,0,0,2,126,2018,5,15,4,0.0,0.0,0.0,83.12,1,1
2,0,0,3,3,0,0,100,2018,4,27,4,0.0,0.0,0.0,91.5,0,0
2,0,1,0,3,0,0,50,2018,10,17,4,0.0,0.0,0.0,108.0,1,1
2,0,1,4,0,0,0,72,2017,7,8,4,0.0,0.0,0.0,76.5,0,1
2,0,0,2,3,0,2,5,2017,9,3,4,0.0,0.0,0.0,124.5,3,1
3,0,2,1,1,0,0,1,2017,8,15,3,0.0,0.0,0.0,138.5,1,1
2,2,2,4,1,0,4,47,2017,10,25,3,0.0,0.0,0.0,198.68,1,1
2,0,2,3,0,0,0,209,2018,10,21,4,0.0,0.0,0.0,96.3,1,1
2,0,1,1,0,0,0,69,2018,3,12,4,0.0,0.0,0.0,72.9,1,0
1,0,0,2,0,0,0,6,2017,10,20,4,0.0,0.0,0.0,120.0,2,1
3,0,2,2,0,0,2,66,2018,5,1,4,0.0,0.0,0.0,150.45,0,1
2,0,1,5,0,0,2,92,2018,4,11,4,0.0,0.0,0.0,99.45,0,0
2,0,1,2,0,0,0,43,2018,5,9,4,0.0,0.0,0.0,126.9,0,0
2,1,1,2,0,0,0,29,2018,3,4,4,0.0,0.0,0.0,104.73,0,0
2,0,0,4,0,0,2,24,2018,12,7,4,0.0,0.0,0.0,96.9,2,1
3,0,0,4,0,0,2,38,2018,4,27,4,0.0,0.0,0.0,148.95,2,1
1,0,1,0,0,0,0,26,2018,7,11,2,0.6931471805599453,0.6931471805599453,0.6931471805599453,65.0,0,1
2,0,0,1,0,0,0,13,2018,9,20,4,0.0,0.0,0.0,119.2,0,1
2,0,1,2,3,0,0,53,2018,5,30,4,0.0,0.0,0.0,116.1,1,1
2,0,0,3,1,0,0,16,2018,3,9,4,0.0,0.0,0.0,135.0,1,1
2,0,1,0,3,0,0,35,2018,7,25,4,0.0,0.0,0.0,125.1,0,0
3,0,1,4,0,0,0,177,2018,8,3,4,0.0,0.0,0.0,130.05,1,0
2,0,0,3,0,0,0,128,2018,10,11,4,0.0,0.0,0.0,118.8,1,0
2,1,0,1,0,0,0,34,2018,7,29,4,0.0,0.0,0.0,152.1,0,1
2,0,1,1,0,0,0,103,2018,6,11,4,0.0,0.0,0.0,126.9,0,0
3,0,2,3,3,0,0,232,2018,12,24,3,0.0,0.0,0.0,75.65,0,1
2,2,1,3,0,0,4,38,2018,5,16,4,0.0,0.0,0.0,198.9,0,0
2,1,1,3,0,0,0,12,2018,10,31,4,0.0,0.0,0.0,129.25,2,1
1,0,1,1,0,0,0,18,2018,2,20,4,0.0,0.0,0.0,86.0,1,1
2,1,0,3,0,0,0,4,2018,12,28,4,0.0,0.0,0.0,147.33,2,1
1,0,0,1,0,0,0,164,2017,10,2,3,0.0,0.0,0.0,100.0,0,1
2,0,1,1,0,0,0,155,2018,7,25,4,0.0,0.0,0.0,105.3,0,0
2,0,0,2,1,0,0,265,2018,6,24,3,0.0,0.0,0.0,109.0,0,0
2,0,2,5,0,0,1,288,2018,12,22,4,0.0,0.0,0.0,67.26,0,0
2,1,1,3,0,0,0,192,2018,8,4,4,0.0,0.0,0.0,114.75,2,0
2,0,0,3,3,1,0,146,2018,7,13,4,0.0,0.0,0.0,103.5,1,1
1,0,1,0,0,0,0,54,2017,10,5,2,0.0,0.0,0.0,65.0,0,1
2,0,2,2,0,0,0,67,2018,4,2,4,0.0,0.0,0.0,71.74,1,1
2,0,0,0,0,0,0,43,2017,10,17,4,0.0,0.0,0.0,0.0,1,1
2,0,1,2,0,0,2,117,2018,10,24,3,0.0,0.0,0.0,90.95,0,1
2,0,2,5,0,0,2,24,2017,10,26,4,0.0,0.0,0.0,130.78,2,1
1,0,1,1,0,0,0,10,2018,9,19,4,0.0,0.0,0.0,149.0,2,1
2,2,1,3,0,0,4,230,2018,8,25,4,0.0,0.0,0.0,158.95,0,0
2,0,0,1,0,1,0,15,2018,9,20,4,0.0,0.0,0.0,148.0,1,1
1,0,1,2,0,0,0,5,2017,10,19,4,0.0,0.0,0.0,0.0,0,1
2,1,1,2,0,0,2,48,2018,12,23,4,0.0,0.0,0.0,138.6,1,1
1,0,1,3,3,0,0,6,2017,11,16,4,0.0,0.0,0.0,73.15,0,1
2,0,2,4,0,0,0,53,2018,2,27,4,0.0,0.0,0.0,80.2,0,1
2,0,1,1,0,0,0,89,2018,5,7,4,0.0,0.0,0.0,126.9,0,0
1,0,0,2,0,0,0,22,2018,8,31,4,0.0,0.0,0.0,97.6,0,1
1,0,2,2,0,0,0,38,2018,6,26,4,0.0,0.0,0.0,97.75,1,1
1,0,1,1,0,0,2,45,2018,6,18,4,0.0,0.0,0.0,109.49,0,0
0,2,0,3,0,0,1,14,2018,6,9,4,0.0,0.0,0.0,116.49,0,1
1,0,0,3,0,0,0,276,2018,9,22,3,0.0,0.0,0.0,95.67,0,1
1,0,0,1,0,1,0,2,2018,5,11,2,0.6931471805599453,0.0,1.6094379124341003,67.0,1,1
2,0,1,0,3,0,0,2,2018,3,28,4,0.0,0.0,0.0,64.08,0,1
1,0,1,2,0,0,0,4,2018,10,24,2,0.6931471805599453,1.791759469228055,3.912023005428146,65.0,2,1
0,2,2,2,0,0,1,158,2018,10,30,4,0.0,0.0,0.0,83.5,2,0
2,2,2,3,0,0,5,13,2018,10,7,4,0.0,0.0,0.0,235.94,0,0
1,0,1,0,0,0,0,3,2018,4,11,2,0.6931471805599453,0.0,2.70805020110221,65.0,1,1
1,0,0,2,0,0,2,7,2018,3,2,3,0.0,0.0,0.0,56.0,0,1
1,0,0,3,0,0,0,0,2018,5,10,3,0.0,0.0,0.0,108.8,0,1
1,0,0,2,0,0,0,9,2018,3,2,2,0.0,0.0,0.0,55.0,0,0
2,0,0,0,0,0,2,3,2018,6,24,4,0.0,0.0,0.0,0.0,0,1
2,0,1,2,0,0,2,77,2018,10,7,4,0.0,0.0,0.0,132.3,2,1
2,2,0,4,0,0,4,101,2018,6,1,4,0.0,0.0,0.0,187.85,0,0
2,0,1,1,0,0,0,5,2018,3,14,4,0.0,0.0,0.0,118.0,1,1
2,0,1,3,3,0,0,158,2018,7,7,4,0.0,0.0,0.0,97.75,1,0
2,0,2,2,0,0,0,6,2018,11,13,4,0.0,0.0,0.0,91.0,3,1
1,0,0,4,0,0,2,11,2018,11,8,4,0.0,0.0,0.0,163.63,1,1
2,0,0,2,0,1,0,130,2018,8,24,4,0.0,0.0,0.0,109.8,1,1
2,2,1,1,0,0,4,3,2018,3,21,4,0.0,0.0,0.0,181.0,0,1
2,0,0,3,0,0,0,23,2018,9,15,4,0.0,0.0,0.0,159.0,2,1
2,0,0,2,3,0,0,15,2018,2,12,4,0.0,0.0,0.0,79.0,0,0
2,0,0,1,0,0,0,0,2017,9,22,1,0.6931471805599453,0.0,1.0986122886681098,0.0,0,1
2,0,2,5,0,0,0,28,2017,9,3,3,0.0,0.0,0.0,90.51,0,1
2,0,0,1,0,0,2,53,2018,8,6,4,0.0,0.0,0.0,168.3,1,1
2,0,1,2,0,0,0,59,2018,11,14,3,0.0,0.0,0.0,75.0,1,1
2,0,2,1,0,0,2,26,2017,10,17,3,0.0,0.0,0.0,75.0,0,1
2,0,0,5,3,0,0,21,2018,7,5,4,0.0,0.0,0.0,139.0,1,1
